MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.kregtool.com/search?q=BCB2A20A,,,,,,,Tools,Power Tools,Batteries & Chargers,,BCB2A20A,BCB2A20A Kreg 20V Battery/Charger Starter Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,,BCB2A20A,,Tools & Equipment>Power Tools>Batteries & Chargers,"Kreg, Charger, BCB2A20A, Cordless Power Source, 20 V, Kit Included Items",CHARGER CRDLS 20V,"Kreg® BCB2A20A Charger, Cordless Power Source, 20 V","Kreg® Charger, Cordless Power Source, 20 V, Kit Included Items","Charger, Cordless Power Source, 20 V",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,20,V,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,Kit,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg_BCB2A20A.jpg,Kreg_BCB2A20A_1.jpg,Kreg_BCB2A20A_2.jpg,Kreg_BCB2A20A_3.jpg,Kreg_BCB2A20A_4.jpg,,,,,Kreg_BCB2A20A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kregtool.com/search?q=BATT4A,,,,,,,Tools,Power Tools,Batteries & Chargers,,BATT4A,BATT4A Kreg 20V 4ah Battery Pack,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,,BATT4A,,Tools & Equipment>Power Tools>Batteries & Chargers,"Kreg, Charger, BATT4A, Cordless Power Source, 20 V, Batteries & Chargers",CHARGER CRDLS 20V,"Kreg® BATT4A Charger, Cordless Power Source, 20 V","Kreg® Charger, Cordless Power Source, 20 V","Charger, Cordless Power Source, 20 V",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,20,V,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg_BATT4A.jpg,Kreg_BATT4A_1.jpg,Kreg_BATT4A_2.jpg,Kreg_BATT4A_3.jpg,Kreg_BATT4A_4.jpg,,,,,Kreg_BATT4A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kregtool.com/search?q=BATT2A,,,,,,,Tools,Power Tools,Batteries & Chargers,,BATT2A,BATT2A Kreg 20V 2ah Battery Pack,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,,BATT2A,,Tools & Equipment>Power Tools>Batteries & Chargers,"Kreg, Charger, BATT2A, Cordless Power Source, 20 V, Batteries & Chargers",CHARGER CRDLS 20V,"Kreg® BATT2A Charger, Cordless Power Source, 20 V","Kreg® Charger, Cordless Power Source, 20 V","Charger, Cordless Power Source, 20 V",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,20,V,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg_BATT2A.jpg,Kreg_BATT2A_1.jpg,Kreg_BATT2A_2.jpg,Kreg_BATT2A_3.jpg,Kreg_BATT2A_4.jpg,,,,,Kreg_BATT2A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.makitatools.com/products/search?q=BL1850BDC2X1,,,,,,,Tools,Power Tools,Batteries & Chargers,,BL1850BDC2X1,BL1850BDC2X1 Makita Starter Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita Corporation of America,Makita®,,BL1850BDC2X1,,Tools & Equipment>Power Tools>Batteries & Chargers,"Makita, Charger, BL1850BDC2X1, Cordless Power Source, Kit Included Items",CHARGER CRDLS,"Makita® BL1850BDC2X1 Charger, Cordless Power Source","Makita® Charger, Cordless Power Source, Kit Included Items","Charger, Cordless Power Source",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,,,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,Kit,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_BL1850BDC2X1.jpg,Makita_BL1850BDC2X1_1.jpg,Makita_BL1850BDC2X1_2.jpg,Makita_BL1850BDC2X1_3.jpg,Makita_BL1850BDC2X1_4.jpg,,,,,Makita_BL1850BDC2X1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=48-11-2422,,,,,,,Tools,Power Tools,Batteries & Chargers,,48-11-2422,48-11-2422 Milw M12 CP2.0 Battery Two Pack,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,48-11-2422,,Tools & Equipment>Power Tools>Batteries & Chargers,"Milwaukee, Charger, 48-11-2422, Cordless Power Source, Batteries & Chargers",CHARGER CRDLS,"Milwaukee® 48-11-2422 Charger, Cordless Power Source","Milwaukee® Charger, Cordless Power Source","Charger, Cordless Power Source",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,,,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_48-11-2422.jpg,Milwaukee_48-11-2422_1.jpg,Milwaukee_48-11-2422_2.jpg,Milwaukee_48-11-2422_3.jpg,Milwaukee_48-11-2422_4.jpg,,,,,Milwaukee_48-11-2422_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/search?q=DCB1104,,,,,,,Tools,Power Tools,Batteries & Chargers,,DCB1104,DCB1104 Dewalt 12V/20V Charger - 4 Amp,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Stanley Black & Decker Inc,DEWALT®,,DCB1104,,Tools & Equipment>Power Tools>Batteries & Chargers,"Stanley Black & Decker Inc DEWALT, Charger, DCB1104, Cordless Power Source",CHARGER CRDLS 12V 4A,"DEWALT® DCB1104 Charger, Cordless Power Source, 12 V","DEWALT® Charger, Cordless Power Source, 12 V, 4 A","Charger, Cordless Power Source, 12 V",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,12,V,Motor Power,,,Amperage Rating,4,A,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DCB1104.jpg,DEWALT_DCB1104_1.jpg,DEWALT_DCB1104_2.jpg,DEWALT_DCB1104_3.jpg,DEWALT_DCB1104_4.jpg,,,,,DEWALT_DCB1104_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=48-59-1804,,,,,,,Tools,Power Tools,Batteries & Chargers,,48-59-1804,48-59-1804 Milw M18 and M12 Rapid Charger,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,48-59-1804,,Tools & Equipment>Power Tools>Batteries & Chargers,"Milwaukee, Charger, 48-59-1804, Cordless Power Source, Batteries & Chargers",CHARGER CRDLS,"Milwaukee® 48-59-1804 Charger, Cordless Power Source","Milwaukee® Charger, Cordless Power Source","Charger, Cordless Power Source",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,,,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_48-59-1804.jpg,Milwaukee_48-59-1804_1.jpg,Milwaukee_48-59-1804_2.jpg,Milwaukee_48-59-1804_3.jpg,Milwaukee_48-59-1804_4.jpg,,,,,Milwaukee_48-59-1804_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kregtool.com/search?q=CRGR401A,,,,,,,Tools,Power Tools,Batteries & Chargers,,CRGR401A,CRGR401A Kreg 20V Fast Charger,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,,CRGR401A,,Tools & Equipment>Power Tools>Batteries & Chargers,"Kreg, Charger, CRGR401A, Cordless Power Source, 20 V, Batteries & Chargers",CHARGER CRDLS 20V,"Kreg® CRGR401A Charger, Cordless Power Source, 20 V","Kreg® Charger, Cordless Power Source, 20 V","Charger, Cordless Power Source, 20 V",,,,,,,,,,,,,,,,,,,,,,,,,,,Charger,Series,,,Model,,,Power Source,Cordless,,Voltage Rating,20,V,Motor Power,,,Amperage Rating,,,No Load Speed,,,Blade or Wheel Size,,,Electrical Phase,,,Size,,,Included Items,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg_CRGR401A.jpg,Kreg_CRGR401A_1.jpg,Kreg_CRGR401A_2.jpg,Kreg_CRGR401A_3.jpg,Kreg_CRGR401A_4.jpg,,,,,Kreg_CRGR401A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=48-59-1211,,,,,,,Electrical,Power Supplies,Drivers,,48-59-1211,48-59-1211 Milw Power Supply - Charger,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,48-59-1211,,Electrical & Lighting>Power Supplies>LED Drivers & Power Supplies,"Milwaukee, LED Driver, 48-59-1211, LED Drivers & Power Supplies",LED DRIVER,Milwaukee® 48-59-1211 LED Driver,Milwaukee® LED Driver,LED Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Driver,Series,,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_48-59-1211.jpg,Milwaukee_48-59-1211_1.jpg,Milwaukee_48-59-1211_2.jpg,Milwaukee_48-59-1211_3.jpg,Milwaukee_48-59-1211_4.jpg,,,,,Milwaukee_48-59-1211_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=2847-20,,,,,,,Electrical,Power Supplies,Drivers,,2847-20,2847-20 Milw M18 Charger and Power Supply,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,2847-20,,Electrical & Lighting>Power Supplies>LED Drivers & Power Supplies,"Milwaukee, LED Driver, 2847-20, LED Drivers & Power Supplies",LED DRIVER,Milwaukee® 2847-20 LED Driver,Milwaukee® LED Driver,LED Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Driver,Series,,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_2847-20.jpg,Milwaukee_2847-20_1.jpg,Milwaukee_2847-20_2.jpg,Milwaukee_2847-20_3.jpg,Milwaukee_2847-20_4.jpg,,,,,Milwaukee_2847-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/search?q=DWV9401,,,,,,,,,,,DWV9401,DWV9401 Dewalt Paper Bag - 5pk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Stanley Black & Decker Inc,DEWALT®,,DWV9401,,,"Stanley Black & Decker Inc DEWALT, Paper Bag Pk, DWV9401, 5 pk Pack Quantity",PAPER BAG PK 5PK,DEWALT® DWV9401 Paper Bag Pk,"DEWALT® Paper Bag Pk, 5 pk Pack Quantity",Paper Bag Pk,,,,,,,,,,,,,,,,,,,,,,,,,,,Paper Bag Pk,Series,,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,5,pk,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DWV9401.jpg,DEWALT_DWV9401_1.jpg,DEWALT_DWV9401_2.jpg,DEWALT_DWV9401_3.jpg,DEWALT_DWV9401_4.jpg,,,,,DEWALT_DWV9401_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.festoolusa.com/search?q=578512,,,,,,,,,,,578512,578512 Festool Dust Extractor-CT MIDI I HEPA,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,,578512,,,"Festool, Extractor-CT MIDI HEPA, Dust Extractor Series, 578512",EXTRACTOR-CT MIDI HEPA,Festool® Dust Extractor Series 578512 Extractor-CT MIDI HEPA,"Festool® Extractor-CT MIDI HEPA, Dust Extractor Series",Dust Extractor Series Extractor-CT MIDI HEPA,,,,,,,,,,,,,,,,,,,,,,,,,,,Extractor-CT MIDI HEPA,Series,Dust Extractor,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festool_578512.jpg,Festool_578512_1.jpg,Festool_578512_2.jpg,Festool_578512_3.jpg,Festool_578512_4.jpg,,,,,Festool_578512_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.festoolusa.com/search?q=577871,,,,,,,,,,,577871,577871 Festool Dust Extractor - CT 26,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,,577871,,,"Festool USA Festool, Dust Extractor CT, Dust Extractor Series, 577871",DUST EXTRACTOR CT,Festool® Dust Extractor Series 577871 Dust Extractor CT,"Festool® Dust Extractor CT, Dust Extractor Series",Dust Extractor Series Dust Extractor CT,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Extractor CT,Series,Dust Extractor,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festool_577871.jpg,Festool_577871_1.jpg,Festool_577871_2.jpg,Festool_577871_3.jpg,Festool_577871_4.jpg,,,,,Festool_577871_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.festoolusa.com/search?q=577874,,,,,,,,,,,577874,577874 Festool Dust Extractor - CT 36,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,,577874,,,"Festool USA Festool, Dust Extractor CT, Dust Extractor Series, 577874",DUST EXTRACTOR CT,Festool® Dust Extractor Series 577874 Dust Extractor CT,"Festool® Dust Extractor CT, Dust Extractor Series",Dust Extractor Series Dust Extractor CT,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Extractor CT,Series,Dust Extractor,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festool_577874.jpg,Festool_577874_1.jpg,Festool_577874_2.jpg,Festool_577874_3.jpg,Festool_577874_4.jpg,,,,,Festool_577874_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.festoolusa.com/search?q=577876,,,,,,,,,,,577876,577876 Festool Dust Extractor - CT 48,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,,577876,,,"Festool USA Festool, Dust Extractor CT, Dust Extractor Series, 577876",DUST EXTRACTOR CT,Festool® Dust Extractor Series 577876 Dust Extractor CT,"Festool® Dust Extractor CT, Dust Extractor Series",Dust Extractor Series Dust Extractor CT,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Extractor CT,Series,Dust Extractor,,Model,,,Width,,,Length,,,Size,,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festool_577876.jpg,Festool_577876_1.jpg,Festool_577876_2.jpg,Festool_577876_3.jpg,Festool_577876_4.jpg,,,,,Festool_577876_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
